Percentiles,Book Pickup E0009,Bulk Upload Step 1- Create Draft,Bulk Upload Step 1- Update Data,Bulk Upload Step 1- Upload File,Bulk Upload Step 3 - Confirm ,Confirm delivery,Create Delivery As E0009,Create Delivery As Lazada,Create delivery - step 1,Delivery failed,Get available drivers,Get merchant id,Get orders of page 1,Get orders of page 10,Get orders of page 11,Get orders of page 12,Get orders of page 13,Get orders of page 14,Get orders of page 15,Get orders of page 16,Get orders of page 17,Get orders of page 18,Get orders of page 19,Get orders of page 2,Get orders of page 20,Get orders of page 3,Get orders of page 4,Get orders of page 5,Get orders of page 6,Get orders of page 7,Get orders of page 8,Get orders of page 9,Get pickup task today,Get service type id,Get total pages of all orders,Get total pages of arrived at hub tab,Get total pages of delivery failed tab,Get total pages of today pending pickup,Get total pages of today unassigned pickup,Get user id,Login,Login API Gateway _ E0009,Login API Gateway _ Lazada,POD ,Print invoice of Dex. The biggest one.,Print sticker ,Scan enroute to hub,Scan out for delivery ,Update delivery - before confirm,View delivery,View invoice details of DEX - summary view - the biggest one,View invoice details of DEx - the biggest one
5.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,61982.0,545.0,792.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,61982.0,545.0,792.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,61988.0,545.0,792.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.2,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62045.0,545.0,792.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.3,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62054.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.4,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62054.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.5,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62081.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.6,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62099.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.7,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62131.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.8,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62150.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
6.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62150.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62234.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62296.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.2,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62349.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.3,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62349.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.4,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62350.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.5,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62490.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.6,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62559.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.7,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62583.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.8,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62583.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
7.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62646.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62672.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62697.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.2,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62697.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.3,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62822.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.4,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62895.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.5,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,62946.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.6,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63004.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.7,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63004.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.8,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63296.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
8.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63311.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
9.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63315.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,152.0,495.0
9.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63315.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.2,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63459.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.3,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63695.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.4,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63713.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.5,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63765.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.6,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,63765.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.7,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64038.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.8,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64040.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
9.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64141.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
10.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64141.0,545.0,895.0,92.0,86.0,207.0,100.0,125.0,278.0,328.0,166.0,495.0
10.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64173.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.2,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64228.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.3,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64274.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.4,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64404.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.5,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64404.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.6,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64404.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.7,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64487.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.8,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,64574.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
10.9,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65073.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.0,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65073.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.1,509.0,759.0,1033.0,869.0,66495.0,895.0,498.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65194.0,545.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.2,509.0,759.0,1033.0,869.0,66495.0,895.0,595.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65306.0,916.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.3,509.0,759.0,1033.0,869.0,66495.0,895.0,595.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65319.0,916.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.4,509.0,759.0,1033.0,869.0,66495.0,895.0,595.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65319.0,916.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
11.5,509.0,759.0,1033.0,869.0,66495.0,895.0,595.0,400.0,453.0,93.0,498.0,188.0,990.0,61417.0,62303.0,97957.0,70291.0,81705.0,156916.0,192772.0,172024.0,64170.0,107698.0,1437.0,133427.0,823.0,1123.0,919.0,1387.0,1029.0,818.0,61662.0,82.0,241.0,1086.0,852.0,817.0,202.0,428.0,144.0,65456.0,916.0,895.0,92.0,88.0,207.0,100.0,125.0,278.0,328.0,166.0,519.0
